c38;ecological yield;NA;Ökologischer Ertrag;NA;rendement écologique;NA;rendimento ecologico;NA
c39;ecosystem degradation;NA;Verschlechterung des Ökosystems;NA;dégradation des écosystèmes;NA;degrado dell'ecosistema;NA
c40;ecosystem functioning;NA;Funktionieren des Ökosystems;NA;fonctionnement des écosystèmes;NA;funzionamento dell'ecosistema;NA
c41;ecosystem management;NA;Ökosystem-Management;NA;gestion des écosystèmes;NA;gestione dell'ecosistema;NA
c42;ecosystem restoration;NA;Wiederherstellung von Ökosystemen;NA;restauration des écosystèmes;NA;restauro dell'ecosistema;NA
c43;endangered species;NA;gefährdete Arten;NA;espèces en voie de disparition;NA;specie in pericolo;NA
c44;endemic species;NA;endemische Arten;NA;espèces endémiques;NA;specie endemiche;NA
c45;environmental degradation;NA;Umweltzerstörung;NA;dégradation de l'environnement;NA;degrado ambientale;NA
c46;environmental impact of paper;NA;Umweltauswirkungen von Papier;NA;impact environnemental du papier;NA;impatto ambientale della carta;NA
c47;ethnic groups;NA;ethnische Gruppen;NA;groupes ethniques;NA;gruppi etnici;NA
c48;even-aged timber management;NA;gleichmäßige Holzbewirtschaftung;NA;gestion du bois équienne;NA;gestione uniforme del legname;NA
c49;extinct species;NA;Ausgestorbene Arten;NA;espèces disparues;NA;specie estinte;NA
c50;forest;NA;Wald;NA;forêt;NA;foresta;NA
c51;forest area;NA;Waldfläche;NA;zone forestière;NA;area forestale;NA
c52;forest biodiversity;NA;Waldbiodiversität;NA;biodiversité de la forêt;NA;biodiversità della foresta;NA
c53;forest change;NA;Waldveränderung;NA;changement de forêt;NA;cambiamento della foresta;NA
c54;forest conversion;NA;Waldumwandlung;NA;conversion de forêt;NA;conversione della foresta;NA
c55;forest degradation;NA;Walddegradation;NA;dégradation des forêts;NA;degrado della foresta;NA
c56;forest ecosystem;NA;Waldökosystem;NA;écosystème forestier;NA;ecosistema forestale;NA
c57;forest farming;NA;Waldbewirtschaftung;NA;agriculture forestière;NA;agricoltura forestale;NA
c58;forest fragmentation;NA;Waldfragmentierung;NA;fragmentation des forêts;NA;frammentazione della foresta;NA
c59;forest integrated pest management;NA;Integrierter Pflanzenschutz im Wald;NA;gestion intégrée des ravageurs forestiers;NA;gestione integrata dei parassiti della foresta;NA
c60;forest inventory;NA;Waldinventur;NA;inventaire forestier;NA;inventario forestale;NA
c61;forest land;NA;Waldfläche;NA;terres forestières;NA;terreno forestale;NA
c62;forest loss;NA;Waldverlust;NA;perte de forêts;NA;perdita di foresta;NA
c63;forest management;NA;Waldbewirtschaftung;NA;gestion des forêts;NA;gestione delle foreste;NA
c64;forest protection;NA;Waldschutz;NA;protection des forêts;NA;protezione delle foreste;NA
c65;forest regrowth;NA;Waldnachwuchs;NA;repousse de la forêt;NA;ricrescita della foresta;NA
c66;forest restoration;NA;Walderneuerung;NA;restauration des forêts;NA;restauro della foresta;NA
c67;forest species;NA;Waldarten;NA;espèces forestières;NA;specie forestali;NA
c68;forest type;NA;Waldtyp;NA;type de forêt;NA;tipo di foresta;NA
c69;forestry;NA;Forstwirtschaft;NA;foresterie;NA;silvicoltura;NA
c70;freshwater ecosystem;NA;Süßwasser-Ökosystem;NA;écosystème d'eau douce;NA;ecosistema d'acqua dolce;NA
c71;genetic resource;NA;Genetische Ressource;NA;ressource génétique;NA;risorsa genetica;NA
c72;global biodiversity;NA;globale biologische Vielfalt;NA;biodiversité mondiale;NA;biodiversità globale;NA
c73;grassland degradation;NA;Grünlandverschlechterung;NA;dégradation des prairies;NA;degrado dei pascoli;NA
c74;green cover index;NA;Grünflächenindex;NA;indice de couverture végétale;NA;indice di copertura verde;NA
c75;habitat degradation;NA;Lebensraumverschlechterung;NA;dégradation de l'habitat;NA;degrado dell'habitat;NA
c76;habitat destruction;NA;Lebensraumzerstörung;NA;destruction de l'habitat;NA;distruzione dell'habitat;NA
c77;habitat fragmentation;NA;Lebensraumfragmentierung;NA;fragmentation de l'habitat;NA;frammentazione dell'habitat;NA
c78;habitat loss;NA;Lebensraumverlust;NA;perte d'habitat;NA;perdita di habitat;NA
c79;habitat restoration;NA;Lebensraumwiederherstellung;NA;restauration de l'habitat;NA;ripristino dell'habitat;NA
c80;hydrological cycle;NA;hydrologischer Kreislauf;NA;cycle hydrologique;NA;ciclo idrologico;NA
c81;illegal logging;NA;illegaler Holzeinschlag;NA;exploitation forestière illégale;NA;disboscamento illegale;NA
c82;illegal wildlife product;NA;illegale Wildtierprodukte;NA;produit illégal de la faune sauvage;NA;prodotto illegale della fauna selvatica;NA
c83;indigenous children;NA;indigene Kinder;NA;enfants autochtones;NA;bambini indigeni;NA
c84;indigenous community;NA;indigene Gemeinschaft;NA;communauté indigène;NA;comunità indigena;NA
c85;indigenous group;NA;indigene Gruppe;NA;groupe autochtone;NA;gruppo indigeno;NA
c86;indigenous people;NA;indigene Völker;NA;peuple autochtone;NA;popolo indigeno;NA
c87;indigenous population;NA;indigene Bevölkerung;NA;population indigène;NA;popolazione indigena;NA
c88;indigenous women;NA;indigene Frauen;NA;femmes autochtones;NA;donne indigene;NA
c89;introduced species;NA;Eingeführte Arten;NA;espèce introduite;NA;specie introdotta;NA
c90;invasive plant;NA;invasive Pflanze;NA;plante envahissante;NA;pianta invasiva;NA
c91;invasive predators;NA;invasive Raubtiere;NA;prédateurs envahissants;NA;predatori invasivi;NA
c92;invasive species;NA;invasive Arten;NA;espèce envahissante;NA;specie invasive;NA
c93;key species;NA;wichtige Arten;NA;espèces clés;NA;specie chiave;NA
c94;land;NA;Land;NA;terre;NA;terra;NA
c95;land conservation;NA;Landerhaltung;NA;conservation des terres;NA;conservazione della terra;NA
c96;land degradation;NA;Landverschlechterung;NA;dégradation des terres;NA;degrado della terra;NA
c97;land loss;NA;Landverlust;NA;perte de terres;NA;perdita di terra;NA
c98;land management;NA;Landbewirtschaftung;NA;gestion des terres;NA;gestione dei terreni;NA
c99;land restoration;NA;Bodensanierung;NA;restauration des terres;NA;restauro dei terreni;NA
c100;land subsidence;NA;Bodensenkungen;NA;affaissement des sols;NA;cedimento del terreno;NA
c101;landscape degradation;NA;Landschaftsverschlechterung;NA;dégradation du paysage;NA;degrado del paesaggio;NA
c102;local biodiversity;NA;lokale biologische Vielfalt;NA;biodiversité locale;NA;biodiversità locale;NA
c103;mangrove species;NA;Mangrovenarten;NA;espèces de mangrove;NA;specie di mangrovie;NA
c104;marine biodiversity;NA;biologische Vielfalt im Meer;NA;biodiversité marine;NA;biodiversità marina;NA
c105;marsh;NA;Sumpf;NA;marais;NA;palude;NA
c106;migratory species;NA;wandernde Arten;NA;espèces migratrices;NA;specie migratorie;NA
c107;mineral soil;NA;Mineralboden;NA;sol minéral;NA;suolo minerale;NA
c108;mountain;NA;Berg;NA;montagne;NA;montagna;NA
c109;mountain;NA;Berg;NA;montagne;NA;montagna;NA
c110;mountain region;NA;Bergregion;NA;région de montagne;NA;regione di montagna;NA
c111;municipal forest;NA;Stadtwald;NA;forêt municipale;NA;foresta comunale;NA
c112;national forest programme;NA;Nationales Waldprogramm;NA;programme forestier national;NA;programma nazionale delle foreste;NA
c113;national forest week;NA;Nationale Waldwoche;NA;semaine nationale des forêts;NA;settimana della foresta nazionale;NA
c114;native biodiversity;NA;Einheimische Artenvielfalt;NA;biodiversité indigène;NA;biodiversità nativa;NA
c115;native species;NA;einheimische Arten;NA;espèces indigènes;NA;specie autoctone;NA
c116;native tree;NA;einheimischer Baum;NA;arbre indigène;NA;albero nativo;NA
c117;natural wetland;NA;natürliches Feuchtgebiet;NA;zone humide naturelle;NA;zona umida naturale;NA
c118;new species;NA;neue Arten;NA;nouvelle espèce;NA;nuova specie;NA
c119;non-indigenous species;NA;nicht-einheimische Arten;NA;espèces non indigènes;NA;specie non indigene;NA
c120;non-native plant;NA;nicht-einheimische Pflanze;NA;plante non indigène;NA;pianta non indigena;NA
c121;nonnative species;NA;nicht-heimische Arten;NA;espèce non indigène;NA;specie non indigene;NA
c122;paper recycling;NA;Papierrecycling;NA;recyclage du papier;NA;riciclaggio della carta;NA
c123;pioneer species;NA;Pionierarten;NA;espèces pionnières;NA;specie pioniere;NA
c124;plant diversity;NA;Pflanzenvielfalt;NA;diversité végétale;NA;diversità delle piante;NA
c125;plant invasion;NA;Pflanzeninvasion;NA;invasion de plantes;NA;invasione di piante;NA
c126;plant nursery;NA;Gärtnerei;NA;pépinière de plantes;NA;vivaio di piante;NA
c127;plant species;NA;Pflanzenarten;NA;espèces végétales;NA;specie di piante;NA
c128;priority species;NA;prioritäre Arten;NA;espèces prioritaires;NA;specie prioritarie;NA
c129;protected fauna;NA;geschützte Fauna;NA;faune protégée;NA;fauna protetta;NA
c130;protected flora;NA;geschützte Flora;NA;flore protégée;NA;flora protetta;NA
c131;protected species;NA;geschützte Arten;NA;espèces protégées;NA;specie protette;NA
c132;protection forest;NA;Schutzwald;NA;forêt de protection;NA;foresta protetta;NA
c133;rainforest;NA;Regenwald;NA;forêt tropicale;NA;foresta pluviale;NA
c134;rare species;NA;seltene Arten;NA;espèces rares;NA;specie rare;NA
c135;reforestation;NA;Wiederaufforstung;NA;reforestation;NA;riforestazione;NA
c136;regional biodiversity;NA;regionale biologische Vielfalt;NA;biodiversité régionale;NA;biodiversità regionale;NA
c137;revegetation;NA;Wiederbegrünung;NA;revégétalisation;NA;rivegetazione;NA
c138;semi-arid;NA;semi-aride;NA;semi-aride;NA;semi-arido;NA
c139;shelterwood cutting;NA;Schutzholzeinschlag;NA;coupe progressive;NA;taglio di legna da riparo;NA
c140;shrub species;NA;Straucharten;NA;espèces d'arbustes;NA;specie arbustive;NA
c141;silvicultural;NA;waldbauliche;NA;sylviculture;NA;selvicoltura;NA
c142;silviculture;NA;Waldbau;NA;sylviculture;NA;selvicoltura;NA
c143;soil;NA;Boden;NA;sol;NA;suolo;NA
c144;soil aggregation;NA;Bodenaggregation;NA;agrégation du sol;NA;aggregazione del suolo;NA
c145;soil degradation;NA;Bodendegradation;NA;dégradation du sol;NA;degradazione del suolo;NA
c146;soil environment;NA;Bodenumfeld;NA;environnement du sol;NA;ambiente del suolo;NA
c147;soil erosion;NA;Bodenerosion;NA;érosion du sol;NA;erosione del suolo;NA
c148;soil layer;NA;Bodenschicht;NA;couche de sol;NA;strato del suolo;NA
c149;soil nutrient;NA;Bodennährstoff;NA;nutriments du sol;NA;nutrimento del suolo;NA
c150;soil properties;NA;Bodeneigenschaften;NA;propriétés du sol;NA;proprietà del suolo;NA
c151;soil quality;NA;Bodenqualität;NA;qualité du sol;NA;qualità del suolo;NA
c152;soil salinization;NA;Bodenversalzung;NA;salinisation des sols;NA;salinizzazione del suolo;NA
c153;species loss;NA;Artenverlust;NA;perte d'espèces;NA;perdita di specie;NA
c154;stump harvesting;NA;Stubbenernte;NA;récolte de souches;NA;raccolta dei ceppi;NA
c155;sustainable livelihood;NA;nachhaltiger Lebensunterhalt;NA;moyens de subsistance durables;NA;sostentamento sostenibile;NA
c156;terrestrial biodiversity;NA;terrestrische Biodiversität;NA;biodiversité terrestre;NA;biodiversità terrestre;NA
c157;terrestrial biosphere;NA;terrestrische Biosphäre;NA;biosphère terrestre;NA;biosfera terrestre;NA
c158;terrestrial ecosystem;NA;terrestrisches Ökosystem;NA;écosystème terrestre;NA;ecosistema terrestre;NA
c159;terrestrial ecosystem;NA;terrestrisches Ökosystem;NA;écosystème terrestre;NA;ecosistema terrestre;NA
c160;terrestrial vegetation;NA;terrestrische Vegetation;NA;végétation terrestre;NA;vegetazione terrestre;NA
c161;threatened species;NA;bedrohte Arten;NA;espèces menacées;NA;specie minacciate;NA
c162;timber harvesting;NA;Holzernte;NA;récolte du bois;NA;raccolta del legname;NA
c163;topsoil;NA;Mutterboden;NA;terre végétale;NA;terriccio;NA
c164;tree breeding;NA;Baumzucht;NA;élevage d'arbres;NA;allevamento di alberi;NA
c165;tree farm;NA;Baumfarm;NA;exploitation forestière;NA;fattoria degli alberi;NA
c166;tree inventory;NA;Baumbestand;NA;inventaire des arbres;NA;inventario degli alberi;NA
c167;tree planting;NA;Baumpflanzung;NA;plantation d'arbres;NA;piantagione di alberi;NA
c168;tree seedling;NA;Baumsämling;NA;semis d'arbre;NA;piantina di albero;NA
c169;tree species;NA;Baumart;NA;espèces d'arbres;NA;specie di alberi;NA
c170;tropical rainforest;NA;Tropischer Regenwald;NA;forêt tropicale humide;NA;foresta pluviale tropicale;NA
c171;tropical rainforest conservation;NA;Erhaltung des tropischen Regenwaldes;NA;conservation de la forêt tropicale humide;NA;conservazione della foresta pluviale tropicale;NA
c172;vegetation degradation;NA;Verschlechterung der Vegetation;NA;dégradation de la végétation;NA;degrado della vegetazione;NA
c173;vegetation restoration;NA;Wiederherstellung der Vegetation;NA;restauration de la végétation;NA;restauro della vegetazione;NA
c174;water-limited;NA;wasserbegrenzt;NA;limité en eau;NA;acqua limitata;NA
c175;wetland;NA;Feuchtgebiet;NA;zone humide;NA;zona umida;NA
c176;wetland;NA;Feuchtgebiet;NA;zone humide;NA;zona umida;NA
c177;wetland area;NA;Feuchtgebiet;NA;zone humide;NA;zona umida;NA
c178;wetland conservation;NA;Erhaltung von Feuchtgebieten;NA;conservation des zones humides;NA;conservazione della zona umida;NA
c179;wetland ecosystem;NA;Feuchtgebiets-Ökosystem;NA;écosystème des zones humides;NA;ecosistema della zona umida;NA
c180;wetland loss;NA;Verlust von Feuchtgebieten;NA;perte de zones humides;NA;perdita della zona umida;NA
c181;wetland system;NA;Feuchtgebietssystem;NA;système de zones humides;NA;sistema delle zone umide;NA
c182;woody species;NA;holzige Arten;NA;espèces ligneuses;NA;specie legnose;NA
