c125;social policy;NA;Sozialpolitik;NA;politique sociale;NA;politica sociale;NA
c126;social right;NA;soziales Recht;NA;droit social;NA;diritto sociale;NA
c127;stable employment;NA;stabile Beschäftigung;NA;emploi stable;NA;occupazione stabile;NA
c128;sustainable tourism;NA;Nachhaltiger Tourismus;NA;tourisme durable;NA;turismo sostenibile;NA
c129;technological upgrading;NA;technologische Aufwertung;NA;amélioration de la technologie;NA;aggiornamento tecnologico;NA
c130;technology upgrade;NA;technologische Aufwertung;NA;mise à niveau technologique;NA;aggiornamento tecnologico;NA
c131;termination of employment;NA;Beendigung des Arbeitsverhältnisses;NA;cessation d'emploi;NA;cessazione del rapporto di lavoro;NA
c132;trafficked persons;NA;Betroffene von Menschenhandel;NA;personnes victimes de la traite;NA;persone trafficate;NA
c133;unemployment;NA;Arbeitslosigkeit;NA;chômage;NA;disoccupazione;NA
c134;unfree labour;NA;unfreie Arbeit;NA;travail non libre;NA;lavoro non libero;NA
c135;women in the workforce;NA;Frauen in der Arbeitswelt;NA;femmes sur le marché du travail;NA;donne nella forza lavoro;NA
c136;work;NA;Arbeit;NA;travail;NA;lavoro;NA
c137;work injury;NA;Arbeitsunfall;NA;accident du travail;NA;infortunio sul lavoro;NA
c138;work-related accidents;NA;Arbeitsunfälle;NA;accidents du travail;NA;incidenti sul lavoro;NA
c139;work-related injury;NA;Arbeitsbedingte Verletzungen;NA;accident du travail;NA;infortunio sul lavoro;NA
c140;workers' rights;NA;Rechte der Arbeitnehmer;NA;droits des travailleurs;NA;diritti dei lavoratori;NA
c141;working children;NA;arbeitende Kinder;NA;enfants travailleurs;NA;bambini che lavorano;NA
c142;workplace injury;NA;Arbeitsunfall;NA;accident du travail;NA;infortunio sul lavoro;NA
c143;youth employment;NA;Jugendbeschäftigung;NA;emploi des jeunes;NA;occupazione giovanile;NA
