c50;food wastage;NA;Lebensmittelverschwendung;NA;gaspillage alimentaire;NA;spreco di cibo;NA
c51;food waste;NA;Lebensmittelverschwendung;NA;gaspillage alimentaire;NA;spreco di cibo;NA
c52;freecycling;NA;Freecycling;NA;freecycling;NA;freecycling;NA
c53;geotourism;NA;Geotourismus;NA;géotourisme;NA;geoturismo;NA
c54;global food waste;NA;Globale Lebensmittelabfälle;NA;gaspillage alimentaire mondial;NA;spreco alimentare globale;NA
c55;granulation;NA;Granulierung;NA;granulation;NA;granulazione;NA
c56;green convention;NA;Grüne Konvention;NA;convention verte;NA;convenzione verde;NA
c57;green economy;NA;Grüne Wirtschaft;NA;économie verte;NA;economia verde;NA
c58;hot container composting;NA;Heißcontainer-Kompostierung;NA;compostage en conteneur chaud;NA;compostaggio in contenitore caldo;NA
c59;hotbed;NA;Heizbett;NA;lit chaud;NA;letto caldo;NA
c60;household waste;NA;Hausmüll;NA;déchets ménagers;NA;rifiuti domestici;NA
c61;in-vessel composting;NA;Kompostierung in Behältern;NA;compostage en cuve;NA;compostaggio in contenitore;NA
c62;industrial production;NA;industrielle Produktion;NA;production industrielle;NA;produzione industriale;NA
c63;industrial symbiosis;NA;industrielle Symbiose;NA;symbiose industrielle;NA;simbiosi industriale;NA
c64;kitchen waste;NA;Küchenabfälle;NA;déchets de cuisine;NA;rifiuti di cucina;NA
c65;land disposal unit;NA;Bodenentsorgung;NA;unité d'élimination des déchets;NA;unità di smaltimento della terra;NA
c66;land treatment unit;NA;Bodenbehandlungsanlage;NA;unité de traitement des déchets;NA;unità di trattamento della terra;NA
c67;landfill liner;NA;Deponieabdichtung;NA;doublure de décharge;NA;rivestimento della discarica;NA
c68;landfill tax;NA;Deponiesteuer;NA;taxe de mise en décharge;NA;tassa sulle discariche;NA
c69;life cycle;NA;Lebenszyklus;NA;cycle de vie;NA;ciclo di vita;NA
c70;life span;NA;Lebensspanne;NA;durée de vie;NA;durata della vita;NA
c71;lifecycle;NA;Lebenszyklus;NA;cycle de vie;NA;ciclo di vita;NA
c72;lyman filament extruder;NA;Lyman-Filament-Extruder;NA;extrudeuse de filaments lyman;NA;estrusore di filamenti lyman;NA
c73;manual labour;NA;Handarbeit;NA;travail manuel;NA;lavoro manuale;NA
c74;marine sanitation device;NA;Schiffssanitäreinrichtung;NA;dispositif d'assainissement marin;NA;dispositivo sanitario marino;NA
c75;market distortion;NA;Marktverzerrung;NA;distorsion du marché;NA;distorsione del mercato;NA
c76;mass tourism;NA;Massentourismus;NA;tourisme de masse;NA;turismo di massa;NA
c77;material footprint;NA;materieller Fußabdruck;NA;empreinte matérielle;NA;impronta del materiale;NA
c78;material good;NA;materielles Gut;NA;bien matériel;NA;bene materiale;NA
c79;material recovery facility;NA;stoffliche Verwertungsanlage;NA;matériel de récupération;NA;impianto di recupero del materiale;NA
c80;material recycled;NA;wiederverwertetes Material;NA;matériau recyclé;NA;materiale riciclato;NA
c81;mean of production;NA;Produktionsmittel;NA;moyen de production;NA;mezzo di produzione;NA
c82;neocolonial dependence;NA;neokoloniale Abhängigkeit;NA;dépendance néocoloniale;NA;dipendenza neocoloniale;NA
c83;obsolescence;NA;Überalterung;NA;obsolescence;NA;obsolescenza;NA
c84;oil degassing;NA;Ölentgasung;NA;dégazage de l'huile;NA;degassificazione dell'olio;NA
c85;oil purification;NA;Öl-Reinigung;NA;purification de l'huile;NA;purificazione dell'olio;NA
c86;oil regeneration;NA;Ölaufbereitung;NA;régénération du pétrole;NA;rigenerazione dell'olio;NA
c87;organic waste;NA;Bioabfall;NA;déchets organiques;NA;rifiuti organici;NA
c88;overconsumption;NA;Überkonsum;NA;surconsommation;NA;sovraconsumo;NA
c89;paper clothing;NA;Papierbekleidung;NA;vêtements en papier;NA;abbigliamento di carta;NA
c90;paper cup;NA;Pappbecher;NA;gobelet en papier;NA;bicchiere di carta;NA
c91;planned obsolescence;NA;Geplante Obsoleszenz;NA;obsolescence programmée;NA;obsolescenza pianificata;NA
c92;plastic 2020 challenge;NA;Herausforderung Plastik 2020;NA;défi plastique 2020;NA;plastica 2020 sfida;NA
c93;plastic clothing;NA;Plastikkleidung;NA;vêtements en plastique;NA;abbigliamento di plastica;NA
c94;precycling;NA;Precycling;NA;précyclage;NA;precycling;NA
c95;product lifecycle;NA;Produktlebenszyklus;NA;cycle de vie du produit;NA;ciclo di vita del prodotto;NA
c96;production price;NA;Produktionspreis;NA;prix de production;NA;prezzo di produzione;NA
c97;production process;NA;Produktionsprozess;NA;processus de production;NA;processo di produzione;NA
c98;public procurement;NA;öffentliche Beschaffung;NA;marché public;NA;approvvigionamento pubblico;NA
c99;rate of exploitation;NA;Ausbeutungsrate;NA;taux d'exploitation;NA;tasso di sfruttamento;NA
c100;real prices and ideal price;NA;Reale Preise und idealer Preis;NA;prix réel et prix idéal;NA;prezzi reali e prezzo ideale;NA
c101;recovery rate;NA;Verwertungsquote;NA;taux de récupération;NA;tasso di recupero;NA
c102;recycle;NA;Wiederverwertung;NA;recycler;NA;riciclare;NA
c103;recycling;NA;Verwertung;NA;recyclage;NA;riciclaggio;NA
c104;reporting cycle;NA;Berichtszyklus;NA;cycle de déclaration;NA;ciclo di reporting;NA
c105;resin identification code;NA;Harz-Identifikationscode;NA;code d'identification de la résine;NA;codice di identificazione della resina;NA
c106;resource productivity;NA;Ressourcenproduktivität;NA;productivité des ressources;NA;produttività delle risorse;NA
c107;responsible production chains;NA;Verantwortungsvolle Produktionsketten;NA;chaînes de production responsables;NA;catene di produzione responsabili;NA
c108;responsible tourism;NA;Verantwortungsvoller Tourismus;NA;tourisme responsable;NA;turismo responsabile;NA
c109;responsible travel;NA;Verantwortungsvolles Reisen;NA;voyage responsable;NA;viaggio responsabile;NA
c110;reuse of bottle;NA;Wiederverwendung von Flaschen;NA;réutilisation de la bouteille;NA;riutilizzo della bottiglia;NA
c111;reverse logistic;NA;Rückwärts-Logistik;NA;logistique inversée;NA;logistica inversa;NA
c112;reverse vending machine;NA;Leergutautomaten;NA;distributeur automatique inversé;NA;distributore automatico inverso;NA
c113;rural tourism;NA;ländlicher Tourismus;NA;tourisme rural;NA;turismo rurale;NA
c114;scrappage programme;NA;Abwrackprämie;NA;programme de mise à la casse;NA;programma di rottamazione;NA
c115;sewage sludge treatment;NA;Klärschlammbehandlung;NA;traitement des boues d'épuration;NA;trattamento dei fanghi di depurazione;NA
c116;sharing economy;NA;Sharing Economy;NA;économie de partage;NA;economia della condivisione;NA
c117;ship breaking;NA;Abwracken von Schiffen;NA;démolition de navires;NA;rottura di navi;NA
c118;solid waste;NA;fester Abfall;NA;déchets solides;NA;rifiuti solidi;NA
c119;superprofit;NA;Supergewinn;NA;superprofit;NA;superprofitto;NA
c120;surplus product;NA;Mehrprodukt;NA;surplus de produit;NA;prodotto in eccedenza;NA
c121;surplus value;NA;Überschusswert;NA;surplus de valeur;NA;plusvalore;NA
c122;sustainable consumption;NA;Nachhaltiger Konsum;NA;consommation durable;NA;consumo sostenibile;NA
c123;sustainable development education;NA;Bildung für nachhaltige Entwicklung;NA;éducation au développement durable;NA;educazione allo sviluppo sostenibile;NA
c124;sustainable innovation;NA;nachhaltige Innovation;NA;innovation durable;NA;innovazione sostenibile;NA
c125;sustainable lifestyles;NA;Nachhaltige Lebensstile;NA;modes de vie durables;NA;stili di vita sostenibili;NA
c126;sustainable manufacturing;NA;Nachhaltige Produktion;NA;fabrication durable;NA;produzione sostenibile;NA
c127;sustainable procurement;NA;Nachhaltige Beschaffung;NA;approvisionnement durable;NA;approvvigionamento sostenibile;NA
c128;sustainable production;NA;Nachhaltige Produktion;NA;production durable;NA;produzione sostenibile;NA
c129;sustainable public procurement;NA;nachhaltige öffentliche Beschaffung;NA;marchés publics durables;NA;acquisti pubblici sostenibili;NA
c130;sustainable tourism;NA;Nachhaltiger Tourismus;NA;tourisme durable;NA;turismo sostenibile;NA
c131;sustainable use;NA;Nachhaltige Nutzung;NA;utilisation durable;NA;uso sostenibile;NA
c132;technological obsolescence;NA;technologische Veralterung;NA;obsolescence technologique;NA;obsolescenza tecnologica;NA
c133;technology obsolescence;NA;technologische Veralterung;NA;obsolescence technologique;NA;obsolescenza tecnologica;NA
c134;thermal depolymerization;NA;Thermische Depolymerisation;NA;dépolymérisation thermique;NA;depolimerizzazione termica;NA
c135;tourism planning;NA;Tourismusplanung;NA;planification du tourisme;NA;pianificazione del turismo;NA
c136;tourism sustainability;NA;Nachhaltigkeit im Tourismus;NA;durabilité du tourisme;NA;sostenibilità del turismo;NA
c137;underconsumption;NA;Unterkonsum;NA;sous-consommation;NA;sottoconsumo;NA
c138;unequal exchange;NA;ungleicher Austausch;NA;échange inégal;NA;scambio ineguale;NA
c139;use value;NA;Gebrauchswert;NA;valeur d'usage;NA;valore d'uso;NA
c140;wage labour;NA;Lohnarbeit;NA;travail salarié;NA;lavoro salariato;NA
c141;waste converter;NA;Abfallverwertung;NA;transformation des déchets;NA;convertitore di rifiuti;NA
c142;waste disposal;NA;Abfallentsorgung;NA;élimination des déchets;NA;smaltimento dei rifiuti;NA
c143;waste generation;NA;Abfallerzeugung;NA;production de déchets;NA;generazione di rifiuti;NA
c144;waste management;NA;Abfallwirtschaft;NA;gestion des déchets;NA;gestione dei rifiuti;NA
c145;waste processing;NA;Abfallverarbeitung;NA;traitement des déchets;NA;trattamento dei rifiuti;NA
c146;waste treatment;NA;Abfallbehandlung;NA;traitement des déchets;NA;trattamento dei rifiuti;NA
c147;waste-to-energy;NA;Energiegewinnung aus Abfällen;NA;transformation des déchets en énergie;NA;termovalorizzazione;NA
c148;wasted food;NA;Lebensmittelverschwendung;NA;déchets alimentaires;NA;cibo sprecato;NA
c149;wastewater;NA;Abwasser;NA;eaux usées;NA;acque reflue;NA
c150;water footprint;NA;Wasser-Fußabdruck;NA;empreinte de l'eau;NA;impronta idrica;NA
c151;water treatment;NA;Wasseraufbereitung;NA;traitement de l'eau;NA;trattamento dell'acqua;NA
